Name;Beinkette;EE-FG (Basis-KS);;;;;
P6RRRRRR8G3P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G3P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G3P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G3P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G3P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G4P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G4P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G4P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G4P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G4P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G4P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G5P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G5P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G5P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G5P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G5P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G5P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G6P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G6P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G6P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G6P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G6P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G6P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G7P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G7P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G7P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G7P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G7P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G7P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G8P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G8P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G8P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G8P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G8P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G8P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR9G1P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G1P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G1P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G1P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G1P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G1P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G2P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G2P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G2P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G2P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G2P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G2P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G3P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G3P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G3P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G3P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G3P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G3P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G4P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G4P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G4P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G4P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G4P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G4P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G5P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G5P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G5P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G5P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G5P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G5P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G6P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G6P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G6P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G6P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G6P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G6P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G7P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G7P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G7P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G7P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G7P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G7P6;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G8P1;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G8P2;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G8P3;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G8P4;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G8P5;S6RRRRRR9;1;1;1;1;1;1
P6RRRRRR9G8P6;S6RRRRRR9;1;1;1;1;1;1
